"ID_REF"	"GSM1525731"	"GSM1525732"	"GSM1525733"	"GSM1525734"	"GSM1525735"	"GSM1525736"
10338345	2.355185344	2.333558329	3.048079511	3.412556598	2.242094895	2.614115073
10338346	5.137857641	5.348165594	5.661394641	5.8470917	5.72834528	5.80660184
10338347	9.848095169	9.650804367	10.3592051	10.10517269	9.949031482	9.695458143
10338348	3.306278714	2.465415875	3.560326082	5.180486853	4.865087523	3.214685827
10338349	6.345578288	4.769419739	4.845182251	5.543837224	4.146062384	4.842306283
10338350	6.303514668	6.507612261	6.598413215	6.615852629	6.158349208	5.864750884
10338351	3.931373405	3.577050149	2.609546878	2.570463179	2.814173905	2.335820097
10338352	5.567235451	5.626305279	5.181221415	5.056954194	4.778301189	4.941128228
10338353	7.795866732	9.147228681	7.569705026	8.915333289	9.069972289	8.394649596
10338354	6.374480765	6.185515725	5.781823118	6.415132034	6.625484462	6.109512669
10338355	5.382329835	1.703281453	2.63964578	2.203262964	2.203262964	3.425018059
10338356	5.366737759	6.361205212	5.935613566	5.645268511	5.982391016	5.529097529
10338357	2.006306925	1.907992667	2.816289224	2.497512316	1.820325417	2.208160465
10338358	6.052275465	6.228923105	6.189774815	5.473195522	5.522707177	5.323301323
10338359	4.47894931	4.28705494	4.647185052	3.766752485	2.749151969	3.177680653
10338360	4.963915084	5.052100595	3.840691741	5.808451484	5.013078612	5.457939213
10338361	6.965078125	7.481323294	6.373477563	9.265115229	9.652421396	9.310589747
10338362	2.527857821	2.583724773	2.085052837	3.415095258	2.929975119	3.288222802
10338363	5.38363568	4.788435155	4.730552798	5.767542545	5.358148592	4.733434031
10338364	3.481865704	3.593924939	3.004556469	2.687451442	2.859866569	2.431697084
10338365	2.233278929	5.668901855	2.3190503	3.765135999	4.292190178	2.455748583
10338366	6.328117469	5.558921702	5.857578643	5.302753621	5.300749296	5.133526861
10338367	5.013328725	5.07418318	4.273431985	4.16737496	4.703157267	4.02389283
10338368	4.277990838	5.128799157	3.485509954	4.836188923	4.215208623	4.127752033
10338369	5.329154713	4.494611062	2.764616313	3.883262986	4.278222086	3.729789249
10338370	2.760642029	4.164446006	4.061506193	3.783398605	3.115845661	4.291782766
10338371	4.785610369	5.554917107	5.996304755	5.938501947	4.990068615	5.553474797
10338372	5.107821895	5.583567235	3.294405622	6.029746633	5.222139426	4.523618667
10338373	7.965552243	7.430341858	7.831327994	7.552890534	8.071161498	7.714202897
10338374	4.003342178	4.352310106	4.858503921	4.627844506	4.973801977	4.348043736
10338375	4.43792331	4.435047119	4.648498505	4.262183068	4.866378401	4.57290207
10338376	1.936947428	1.965966319	2.533019353	2.97697639	2.310565436	2.385653418
10338377	2.265618032	2.474858276	2.259029452	3.157552411	3.060691553	2.812256649
10338378	2.381124232	3.909246872	2.651597926	3.814070127	2.586516093	3.553564035
10338379	3.094256829	2.237031503	2.504525977	1.845685458	2.104473505	2.186527515
10338380	8.609811842	7.834640232	8.075795924	8.513793117	8.315616294	8.131724943
10338381	2.528815931	1.804442455	1.935778175	2.315605191	1.868904978	2.586855399
10338382	5.716648938	5.396990642	4.408171453	5.465363406	4.888686736	4.649079593
10338383	7.567386963	7.172969791	7.666896973	7.022990873	6.688941295	7.029419053
10338384	2.007936444	1.792839445	1.67736311	2.678439606	1.888178255	1.933241466
10338385	7.191302209	6.6191557	6.989856005	7.147095507	6.251884459	5.950791053
10338386	1.962720906	2.086005505	1.918443217	2.73578087	2.254849605	1.986470315
10338387	5.99771309	5.278382378	4.175399522	5.368499689	3.66397006	3.926415263
10338388	3.882635088	4.367985215	3.124601586	6.893051088	6.182892428	6.273366457
10338389	2.178750302	2.304693122	1.855599933	2.415500942	1.717259249	1.76831314
10338390	3.438658532	3.868770658	3.925988249	3.837676318	3.803203686	2.927031692
10338391	3.502487735	3.864983025	3.296162783	2.958999901	3.009111535	3.448388271
10338392	2.20545571	2.470338818	2.547887908	2.87336677	2.886237031	2.493639896
10338393	7.191299057	7.534767343	6.066898424	9.772362997	10.09086152	9.414576443
10338394	7.377225207	7.118638939	7.121616702	7.292557204	6.698481064	6.415169039
10338395	9.041804226	9.663976716	9.415220303	9.228152967	9.200268743	9.413115105
10338396	8.375210926	7.413617323	6.964461438	7.305504435	6.876003239	6.906037459
10338397	2.074376646	2.361263675	1.87426326	2.526520086	1.598620022	1.784562126
10338398	6.847441714	7.257055534	6.805306886	6.625224824	6.741329438	6.615700258
10338399	7.755169482	6.905393689	7.061152141	6.562886868	5.915892657	6.781913367
10338400	9.133872573	9.171251722	9.567614394	8.475520847	8.964271114	8.780137025
10338401	2.104540335	1.875762544	1.825410897	2.243395484	2.124256655	2.891745645
10338402	2.443748754	2.793671706	2.332745707	2.455052345	2.087791002	2.873369471
10338403	6.067493414	6.622773246	5.40595402	6.130257414	6.275692952	5.816137508
10338404	8.314365862	9.215173758	8.346686798	8.072468549	8.171033247	8.163388634
10338405	2.328189634	1.929035143	1.7087757	1.890654111	2.245417195	1.970175514
10338406	6.321371728	6.704047105	6.352404056	6.779118417	6.21091387	5.646882102
10338407	5.81792285	5.502199695	5.885183569	5.290686515	5.46366277	5.209332966
10338408	5.707654296	5.835406108	5.868859321	6.283239286	5.842967901	5.807197062
10338409	6.154640687	6.789815536	5.84654907	6.547545795	5.399521252	5.811738404
10338410	6.078262456	6.130081072	7.133301779	6.197493789	6.273293274	6.311912178
10338411	9.759876811	10.01753745	8.666233364	9.352978504	9.251608684	8.625003846
10338412	3.828173559	4.85608036	3.753987787	3.674049825	2.987829966	3.411477642
10338413	5.71494146	5.263619568	4.992362624	5.764423246	5.475254824	5.125772152
10338414	6.250193902	6.856558557	5.806421967	5.670011522	6.240691168	5.522840792
10338415	3.697625363	4.016444675	3.763463903	3.311093018	2.685429957	3.415574349
10338416	5.732393991	4.089378407	4.354324409	5.116987629	4.4755189	4.750897066
10338417	3.63898849	2.992426871	3.265754175	4.116992403	3.329694757	2.850144234
10338418	4.194495542	3.495330983	4.324532086	3.937437204	2.896326484	3.110143596
10338419	2.345170467	3.523850181	2.750919444	4.132262261	4.452920202	3.523542696
10338420	4.859693619	5.053024947	3.22407927	6.407883425	4.695065839	4.483542978
10338421	6.097764646	5.393244206	5.783617854	5.82388885	5.455895941	5.750931948
10338422	5.273011763	5.888222994	4.948959503	5.18668365	5.67477664	5.132878058
10338423	3.207589467	4.087569266	3.269958078	3.382121871	3.657927801	3.978277742
10338424	10.72005449	10.62714319	10.3897564	10.61467244	10.47083125	10.2053757
10338425	5.84494211	6.522088443	6.137908571	6.214643314	5.464756033	5.792090648
10338426	2.396073162	1.727092969	2.176007894	1.822037994	2.006097061	1.944278223
10338427	4.704980287	5.679345649	4.466939056	4.570731943	3.844189018	5.246114905
10338428	2.14060548	2.147061052	2.503986205	2.754578444	2.928511258	2.038479132
10338429	4.99120685	5.646500681	5.609451622	4.87149321	5.854130499	5.756240809
10338430	1.958677282	2.371665426	2.080120347	2.834183269	1.962208412	1.762973625
10338431	3.294813238	2.487555597	2.334905989	3.52929216	2.764095442	2.913909846
10338432	3.521614049	2.51706841	2.393267268	2.65103763	2.532202341	2.521863314
10338433	12.10925673	12.15389948	12.04168574	12.21977465	12.08361248	12.12358292
10338434	9.429107256	9.046449972	9.12920732	8.879780442	9.067714283	8.837487804
10338435	2.265875018	1.970736304	1.830264306	1.602800817	1.734515135	1.646414758
10338436	1.907224542	1.472442084	1.878834599	1.639576122	1.661421808	1.660128673
10338437	8.190451321	7.794497645	8.071266079	8.369887643	7.680976582	7.396633148
10338438	2.487068022	2.040455816	2.971332999	2.187424511	2.263266547	1.808973479
10338439	2.636925779	2.77521671	3.039924111	3.045447269	2.830238066	3.452944555
10338440	3.026662715	4.170209606	4.314502444	2.918807136	3.218181011	3.443697717
10338441	5.530045325	5.799398157	4.278718039	5.945248343	4.99325149	5.04317259
10338442	11.45568218	11.0805381	11.03285292	11.05878462	10.80793954	10.94540402
10338443	4.546108172	4.161372808	4.166316716	4.340411317	3.997905482	4.020622817
10338444	1.882397437	1.882397437	1.294133404	1.808973479	1.285429301	1.910754122
10338445	3.108086607	3.19787242	3.962358501	3.645869955	2.743295558	3.738112235
10338446	6.457928059	6.207680855	5.284522252	6.001521327	5.891585206	5.761348708
10338447	4.658380181	5.080570433	5.632850659	4.548259772	4.773701962	5.071659147
10338448	3.578786334	3.288155518	3.631354387	3.574785694	3.387043486	2.966700822
10338449	6.363821699	6.643689616	6.814533089	6.551154338	5.581262436	5.813160047
10338450	2.937543198	2.949573367	2.32085689	3.069325102	2.610675857	3.431143019
10338451	1.750904486	1.898798247	1.79907177	1.7930185	1.801532319	1.977941668
10338452	2.51966159	2.003116875	1.969496422	2.45188766	1.719947273	2.41917353
10338453	4.439669896	5.177566552	4.407091403	4.265650858	4.553520827	4.931565603
10338454	2.039875082	2.3190503	2.623544543	2.167855147	2.955561215	3.046777466
10338455	5.328279452	4.736403078	4.662313015	4.535583795	3.727659986	3.432005819
10338456	3.942868573	3.626695925	3.052352958	3.316593307	2.978009401	4.242068249
10338457	6.771784765	5.914979143	6.055318753	5.612725744	6.111261604	6.03168481
10338458	3.537834101	5.520083599	4.603452852	5.701953558	4.80902414	4.673259746
10338459	2.179224019	2.815479032	3.205792351	1.899804338	3.245176023	2.298208105
10338460	8.103390209	7.034077175	7.29133239	7.704272653	7.445274254	7.677939686
10338461	5.870647038	5.645089074	4.763447707	5.169245072	4.913364727	5.086089385
10338462	2.882048442	3.241235695	2.334905989	3.584513466	2.774679694	2.978941196
10338463	7.262580746	6.184993461	6.734099783	7.039756739	6.564096062	5.923290026
10338464	4.485375309	4.639268223	3.565585321	4.109100687	4.355473488	3.913650111
10338465	3.366375984	2.647222098	2.263996117	3.209005355	2.549240182	2.566547023
10338466	9.638106973	9.446372255	9.558409303	9.475973947	9.132186493	8.976865136
10338467	2.802254632	2.980641267	2.523370215	2.739635703	2.680424885	2.65895169
10338468	5.329103326	4.860238409	4.943445194	4.886794261	3.762711294	3.772973038
10338469	3.335325311	3.39064132	2.618876898	3.239444089	3.3636324	3.47759402
10338470	5.567930945	5.660573406	5.064298588	4.923191168	5.132102426	5.089278584
10338471	9.931739347	9.578886904	9.677903548	10.57256647	10.19464614	10.05597528
10338472	10.22437864	10.39911264	9.770765375	12.22408859	12.3024563	12.2969288
10338473	4.585298698	4.39516017	2.859424577	3.474093795	2.993326871	3.411547727
10338474	8.722905904	8.471664657	8.241916188	7.723212794	7.502873	7.080544209
10338475	9.83867395	10.08238429	9.89631388	12.11466121	12.19694484	12.19852144
10338476	6.467870841	6.662048243	5.770381791	6.524587781	5.566288533	5.197306592
10338477	4.047481528	4.406784303	4.772984195	3.829846725	4.075469096	4.462487185
10338478	2.796227533	2.788815872	2.599169601	3.78206032	2.8491057	4.421152092
10338479	4.192791009	2.51351276	1.949855807	1.965401915	2.109059675	2.592982436
10338480	5.02987583	5.274895864	4.037402999	5.232753189	4.043031966	3.318015615
10338481	6.070631578	6.046050089	6.232324198	5.811591852	6.023035925	6.139491483
10338482	8.171151448	7.990567647	6.942839753	8.465150599	7.896943378	7.144299462
10338483	6.799436291	6.973568639	6.476125109	6.840271776	6.282128574	6.199813818
10338484	3.401217321	3.630494374	2.664961555	4.455390033	3.489667645	2.940595657
10338485	3.000301493	2.957613681	2.091045305	2.334641344	2.3467237	2.06401189
10338486	9.499641514	8.72384639	9.020424562	9.332699907	8.942037161	8.493955365
10338487	5.985731665	6.894319621	4.655450619	7.61242666	6.875417434	6.006729247
10338488	7.092180236	7.374739503	6.38730892	7.198450497	6.948860374	6.864056918
10338489	3.91484658	5.669034036	4.984410844	4.359426369	4.767424498	4.862229192
10338490	6.560976278	6.868489982	6.078097238	9.510055333	9.383171229	9.143016115
10338491	10.97793055	11.18040753	11.25632655	11.01957817	11.26344028	11.11786964
10338492	5.03950446	5.603953197	3.145252448	3.852080609	2.93321108	3.700793634
10338493	7.81299489	7.571489408	7.563258055	7.610875574	7.345633788	7.050070937
10338494	7.71371502	7.587127821	7.829284764	7.139406888	6.926638359	6.307219303
10338495	6.341265606	6.659311813	5.610810402	6.369046511	6.006923635	6.308857224
10338496	7.410222459	7.454630061	7.84657015	8.398047132	8.000242286	8.253500865
10338497	3.015840559	5.370754209	2.217307541	3.911952542	3.101003288	4.995667658
10338498	8.281702652	7.989012082	8.008064204	8.359731362	8.03586342	7.222501921
10338499	2.080623866	2.722338024	3.118042896	3.261725689	2.656392779	3.352293439
10338500	5.185788189	5.51857625	3.891149579	5.386160508	4.589663049	4.551462318
10338501	2.313237058	3.222333674	2.787005449	2.589121956	2.820582722	3.705685789
10338502	3.961855598	2.693814742	2.914287033	2.728791335	2.642759116	3.064135512
10338503	2.639694404	2.035709306	1.74159558	2.495074107	2.326964158	2.347126937
10338504	10.75543618	10.98228082	10.69504225	12.489395	12.53164912	12.51460897
10338505	7.456137062	7.361926456	6.611473488	7.144457702	6.886297596	7.567012387
10338506	4.585207116	4.96727862	4.294185606	4.072556946	4.646936533	3.911960532
10338507	6.405394466	6.724510439	6.021138792	6.356805419	6.154622762	5.917683985
10338508	2.20545571	1.937535627	1.92418272	1.847493543	1.919408415	2.155908928
10338509	7.304664256	7.070014535	5.43490452	8.210624051	6.744657217	6.389992858
10338510	7.275727947	7.293900694	6.999547048	7.919574889	7.545089178	7.463896941
10338511	4.348053872	5.427672863	4.977906146	4.555343868	4.635100834	4.406704971
10338512	4.216714734	3.915739594	4.022883768	4.649947096	3.849347762	3.557003548
10338513	5.989121124	6.532954799	5.923672224	6.267909813	6.260034435	6.291526763
10338514	7.502416732	6.889588018	6.602393393	7.521978766	6.598852991	6.250640813
10338515	9.269401393	8.689550463	8.997410444	8.685028331	8.881650364	8.413330886
10338516	2.659398173	3.850689992	3.394367361	3.105228152	2.985743332	2.741686818
10338517	4.687410776	4.912935186	5.000443079	4.31859623	5.135711606	5.143616562
10338518	3.708327945	4.381430624	4.836790751	3.041281924	3.702253171	3.394888633
10338519	2.714930367	2.505154946	2.360917664	2.712184144	2.047725667	3.064630041
10338520	4.634911427	4.690215633	4.942361109	5.068589867	5.773703478	4.605609657
10338521	5.762015014	5.593580397	5.391077686	5.073080693	5.631110524	5.118051384
10338522	9.190399152	9.578031428	9.282839716	9.812414346	10.00675516	10.20515225
10338523	5.311964541	5.108239107	4.477645283	5.15841591	4.838050826	4.009168804
10338524	7.704593552	7.285005172	7.614435947	8.737167219	8.843501995	8.60634144
10338525	7.074645958	6.813597846	5.331105125	7.620058239	7.216458129	6.526154488
10338526	2.355568956	2.379602145	2.766868873	2.8071422	2.166090674	1.859863801
10338527	3.801652698	4.788948605	3.316068728	4.886215104	3.028942006	3.553793248
10338528	8.183742193	7.576024776	8.073684967	7.511812989	7.758381659	7.669073613
10338529	10.84015547	10.97001639	11.00565418	10.96226382	10.96485264	10.94973594
10338530	10.66055404	11.08174436	10.19298557	10.67970903	10.20364159	10.03579687
10338531	6.617954639	7.321297828	6.614449059	7.085461698	6.668048614	6.256271025
10338532	6.942125642	8.019303438	7.845795592	7.544363615	7.216272055	7.803752674
10338533	5.7245294	6.487179035	5.668653018	6.273805955	5.367874127	6.196386783
10338534	6.71477732	5.388223948	5.93828729	5.191588232	4.994293401	5.915547364
10338535	5.946992175	6.079409833	5.081568412	6.286341957	5.552100468	5.777207646
10338536	4.319731564	4.035809092	3.443750262	4.562226051	3.596130075	4.216447912
10338537	2.327309469	3.821128345	1.943414535	4.029001836	2.517830971	3.103270517
10338538	2.474848271	2.795294742	3.022826235	2.633070895	2.111286231	2.224706068
10338539	2.784285756	2.493370086	2.313196211	3.646346008	2.958767962	2.901491379
10338540	7.707178264	7.367628454	7.447712011	7.828972667	7.166021248	7.554942535
10338541	10.49518694	10.55728105	10.07122095	11.87041929	11.63847282	11.76547713
10338542	6.334564129	6.392419314	4.546478062	7.400448805	6.894826776	6.067448635
10338543	3.477433061	3.64295331	3.030981874	2.203492327	2.82480276	2.631356491
10338544	2.355214151	2.460648906	1.816781853	2.088708374	1.603849507	1.910589789
10338545	3.625938466	3.327242319	3.86994577	3.844470806	3.758787838	3.591540334
10338546	4.785504929	3.344332571	3.707473853	4.000598351	3.420682391	3.771040159
10338547	2.239852347	3.908771937	2.354497592	3.134663269	2.318629386	2.772691835
10338548	2.134163159	2.02587141	1.856758125	2.028755572	1.617469336	1.568092247
10338549	2.244459094	2.202693205	2.624503944	2.183563377	1.929105244	2.35507973
10338550	5.38801244	5.036893004	4.198632716	5.480422167	4.62191786	5.072924757
10338551	2.950752774	3.529252265	3.270887756	2.971839381	2.448373658	3.89495578
10338552	5.493218769	7.267182029	6.665935926	6.518989666	7.421017531	6.264453023
10338553	4.156166346	4.167162158	4.521714148	4.37105304	4.031251227	4.401132775
10338554	2.593198413	2.518293745	2.250853083	2.24474508	1.867288131	2.335269232
10338555	2.442604932	2.213413119	2.587867922	3.001668735	3.054087471	2.420188363
10338556	6.97081354	6.637261222	6.740313234	6.51282343	6.162120269	6.638196292
10338557	5.894195174	6.242543669	5.974991987	6.127680121	5.281076747	6.13208484
10338558	10.39454955	10.25278193	10.39160848	10.844093	10.76196081	10.70438041
10338559	4.992420878	4.920922026	4.62780218	4.513298452	4.466479566	4.819008052
10338560	2.503942107	3.317492342	1.920634056	3.797646818	2.174577586	1.775089185
10338561	6.818571624	7.417081315	7.231673935	7.131673871	7.523087012	7.30017691
