myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2
H2-Q1	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Skiv2l	0.389	-0.65955623612391	0.222	-0.951538511043355	0.75	0.778
Col11a2	0.389	-0.747214401830221	0.222	-1.07800251200127	0	0.222
B3galt4	0.389	-1.44036158239017	0.222	-2.07800251200127	0	0.222
Zfp955b	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Ndufv3	0.389	-0.206004041437513	0.222	-0.297201008984985	1	1
Gm36486	0.389	-0.249941744468934	0.222	-0.360589715256467	0.25	0.556
Scube3	0.389	-0.847297860387203	0.222	-1.22239242133645	0	0.222
Cuta	0.389	-0.191834113661653	0.222	-0.276758124452997	1	1
Gm8225	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Gm8186	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Gm6540	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm7535	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm49958	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Airn	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Igf2r	0.389	-1.71479842809193	0.222	-2.47393118833241	0	0.222
Get1	0.389	-0.530912382332728	0.222	-0.765944661137972	0.5	0.778
Rcan1	0.389	-2.56494935746154	0.222	-3.70043971814109	0	0.222
Gm26915	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Arl13b	0.389	-1.23676262714893	0.222	-1.78427130894456	0	0.222
Gm16892	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Iqcb1	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Itgb5	0.389	-0.372839880792088	0.222	-0.537894247064378	0.5	0.778
Heg1	0.389	-1.94591014905531	0.222	-2.8073549220576	0	0.222
Osbpl11	0.389	-1.01361907583472	0.222	-1.4623432140572	0.5	0.556
Gm20056	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Cep19	0.389	-0.798507696217772	0.222	-1.15200309344505	0	0.222
Il1rap	0.389	-0.847297860387204	0.222	-1.22239242133645	0	0.222
Gm24616	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Igf2bp2	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Ndufa11b	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Magef1	0.389	-0.747214401830221	0.222	-1.07800251200127	0	0.222
Gm4462	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Gm15760	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
Rtl10	0.389	-1.44036158239017	0.222	-2.07800251200127	0	0.222
Tmem191c	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
Clec16a	0.389	-0.787334395619646	0.222	-1.13588342808177	0.5	0.778
Coro7	0.389	-0.564190844305437	0.222	-0.813955333194411	0.75	0.778
Nfe2	0.389	-2.47560425712569	0.222	-3.57154198495883	0	0.222
Smug1	0.389	-0.980829253011726	0.222	-1.41503749927884	0	0.222
Itgb7	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Bin2	0.389	-0.441832752279039	0.222	-0.637429920615291	0.25	0.556
Atf1	0.389	-0.373624502252506	0.222	-0.539026216554297	0.75	0.889
Hdac10	0.389	-2.10684051586795	0.222	-3.03952836418664	0	0.222
Pim3	0.389	-0.359348742323135	0.222	-0.518430648499272	1	1
Zbed4	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Cdpf1	0.389	-0.391222751392621	0.222	-0.564415123317071	0.75	0.889
Parvg	0.389	-1.69459572077441	0.222	-2.4447848426729	0	0.222
Rrp7a	0.389	-0.277210772584486	0.222	-0.399930606888635	1	0.889
Gm20324	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Xrcc6	0.389	-0.453106828852258	0.222	-0.653694974978076	0.75	0.778
Gm8375	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Cbx6	0.389	-1.06087196068526	0.222	-1.53051471669878	0	0.222
Gm16576	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Gcat	0.389	-0.417735200699979	0.222	-0.602664502454615	1	0.778
Commd5	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Recql4	0.389	-1.65292302437384	0.222	-2.38466385023533	0	0.222
Sharpin	0.389	-0.261706586048521	0.222	-0.377562793860181	0.5	0.778
Smpd5	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Zfp707	0.389	-1.17007125265025	0.222	-1.68805599368526	0	0.222
Top1mt	0.389	-0.480053965099237	0.222	-0.692571474807752	0.75	0.556
Chrac1	0.389	-0.369599194919668	0.222	-0.533218925627158	1	1
Dscc1	0.389	-0.798507696217772	0.222	-1.15200309344505	0	0.222
Zfp706	0.389	-0.23126798317169	0.222	-0.333649172438188	1	1
Spag1	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Otulinl	0.389	-0.437742767027514	0.222	-0.631529319175608	0.75	0.778
Gm2606	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Gm2573	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Gm4823	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Inf2	0.389	-0.331742062245811	0.222	-0.47860262805631	1	0.889
Ccdc88c	0.389	-1.44036158239017	0.222	-2.07800251200127	0	0.222
Gm48771	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Kcnk13	0.389	-0.378653850657508	0.222	-0.546282032557097	0.25	0.556
Gstz1	0.389	-1.55334844578306	0.222	-2.24100809950379	0.5	0.556
Dnal1	0.389	-0.693147180559945	0.222	-1	0	0.222
Map3k9	0.389	-1.58696505658204	0.222	-2.28950661719499	0	0.222
Synj2bp	0.389	-0.513488741185475	0.222	-0.740807660460601	1	0.667
Gm5654	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Gm48230	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
A430103D13Rik	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
L3hypdh	0.389	-1.56397553835734	0.222	-2.25633975325979	0	0.222
3110056K07Rik	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
L2hgdh	0.389	-1.17694413193802	0.222	-1.69797146255034	0.75	0.556
Mis18bp1	0.389	-0.798507696217771	0.222	-1.15200309344505	0	0.222
Gm18242	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Mipol1	0.389	-1.17007125265025	0.222	-1.68805599368526	0	0.222
Gm46350	0.389	-0.847297860387203	0.222	-1.22239242133645	0	0.222
Baz1a	0.389	-0.229941077762264	0.222	-0.331734852584282	1	1
Gm7172	0.389	-0.218689200964829	0.222	-0.315501825727929	0.25	0.444
Gm47056	0.389	-0.287682072451781	0.222	-0.415037499278844	1	1
Atxn7l1os2	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Atxn7l1os1	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Gpr22	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm47482	0.389	-0.693147180559945	0.222	-1	0	0.222
Greb1	0.389	-1.06087196068526	0.222	-1.53051471669878	0	0.222
Gm5182	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm5652	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Atad2b	0.389	-0.317535035601462	0.222	-0.45810622117073	1	0.889
Fst	0.389	-1.94591014905531	0.222	-2.8073549220576	0	0.222
Gm36638.1	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Poc5	0.389	-1.29928298413026	0.222	-1.87446911791614	0	0.222
Zfyve16	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Dhfr	0.389	-0.845027711852664	0.222	-1.21911728930359	0.5	0.556
Gm4936	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Ell2	0.389	-0.331742062245811	0.222	-0.47860262805631	1	0.889
Ftl1-ps1	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Mrpl36	0.389	-0.320797681236278	0.222	-0.462813223848258	1	1
Zfp729b	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Zfp595	0.389	-0.693147180559945	0.222	-1	0	0.222
Gm5791	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm16134	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm5141	0.389	-0.747214401830221	0.222	-1.07800251200127	0	0.222
Gm49359	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Gm17611	0.389	-0.980829253011726	0.222	-1.41503749927884	0	0.222
Mylip	0.389	-0.315852949418477	0.222	-0.45567948377619	0.25	0.556
Sirt5	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Gm6093	0.389	-2.38774290133435	0.222	-3.4447848426729	0	0.222
Gm48885	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Foxc1	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
Gpld1	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Gm11285	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Elmo1	0.389	-0.84585381681497	0.222	-1.22030910683596	0.75	0.889
8430406P12Rik	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
B230303A05Rik	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Gm48838	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Ccdc57	0.389	-1.63141681915288	0.222	-2.3536369546147	0	0.222
Pycr1	0.389	-1.69459572077441	0.222	-2.4447848426729	0	0.222
Prpsap1	0.389	-0.384308908140853	0.222	-0.55444055594426	0.75	0.889
Rnf157	0.389	-1.38629436111989	0.222	-2	0	0.222
Cd300ld	0.389	-1.71479842809193	0.222	-2.47393118833241	0	0.222
9930022D16Rik	0.389	-0.847297860387203	0.222	-1.22239242133645	0	0.222
Rgs9	0.389	-1.44036158239017	0.222	-2.07800251200127	0	0.222
Pecam1	0.389	-1.41369333530801	0.222	-2.03952836418664	0	0.222
Itgb3	0.389	-1.38629436111989	0.222	-2	0	0.222
Grn	0.389	-0.351307768331992	0.222	-0.506829975198335	1	1
Rundc3a	0.389	-0.93826963859293	0.222	-1.3536369546147	0	0.222
Hrob	0.389	-1.54044504094715	0.222	-2.22239242133645	0	0.222
Naglu	0.389	-0.211520711486217	0.222	-0.305159881506471	0.75	0.889
Kat2a	0.389	-0.31207352557594	0.222	-0.450226927741144	1	0.667
Cdc6	0.389	-1.69459572077441	0.222	-2.4447848426729	0	0.222
Nr1d1	0.389	-1.09861228866811	0.222	-1.58496250072116	0	0.222
Med24	0.389	-0.607452459455063	0.222	-0.876368650831622	0.5	0.667
Plxdc1	0.389	-1.99243016469021	0.222	-2.87446911791614	0	0.222
Fam117a	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Kat7	0.389	-0.474482920049781	0.222	-0.684534155742335	1	0.778
Trim37	0.389	-1.09205488812195	0.222	-1.57550217147209	0.75	0.556
Myo1d	0.389	-2.33537491581704	0.222	-3.36923380966572	0	0.222
Evi2a	0.389	-0.754705073559379	0.222	-1.08880926695786	0.5	0.778
Scarf1	0.389	-1.56397553835734	0.222	-2.25633975325979	0	0.222
Rps12-ps19	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Rap1gap2	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Eif5a	0.389	-0.191842652095278	0.222	-0.276770442808843	1	1
Acap1	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Rnf227	0.389	-0.93826963859293	0.222	-1.3536369546147	0	0.222
Aurkb	0.389	-0.980829253011726	0.222	-1.41503749927884	0	0.222
Slc25a35	0.389	-1.65292302437384	0.222	-2.38466385023533	0	0.222
Tmem220	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Gm12271	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Rasd1	0.389	-0.798507696217771	0.222	-1.15200309344505	0	0.222
Sh3bp5l	0.389	-0.837728409371053	0.222	-1.20858662181142	0.25	0.444
Fnip1	0.389	-0.608153967726553	0.222	-0.877380713336045	0.5	0.667
Zcchc10	0.389	-0.488352767913932	0.222	-0.704544116473829	0.25	0.556
Flt4	0.389	-1.91364928683709	0.222	-2.76081233612057	0	0.222
Gm12164	0.389	-0.334202088086674	0.222	-0.482151695137381	0.5	0.667
Stk10	0.389	-0.847297860387203	0.222	-1.22239242133645	0	0.222
Sptbn1	0.389	-0.300066131651503	0.222	-0.432903920072357	1	1
Spred2	0.389	-0.798507696217771	0.222	-1.15200309344505	0	0.222
Ddx56	0.389	-0.421213465076304	0.222	-0.60768257722124	1	1
Rps15a-ps6	0.389	-0.747214401830221	0.222	-1.07800251200127	0	0.222
E530011L22Rik	0.389	-0.847297860387203	0.222	-1.22239242133645	0	0.222
Sec22c	0.389	-1.79175946922805	0.222	-2.58496250072116	0	0.222
C230053D17Rik	0.389	-0.93826963859293	0.222	-1.3536369546147	0	0.222
Vill	0.389	-1.67397643357167	0.222	-2.41503749927884	0	0.222
Gm42432	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Pfkfb4	0.389	-0.616186139423817	0.222	-0.888968687611256	0.5	0.667
Amt	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Amigo3	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Traip	0.389	-1.26851132546351	0.222	-1.83007499855769	0	0.222
Gm37612	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Rrp9	0.389	-0.244196960512042	0.222	-0.352301743930882	1	1
Gm38077	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Gm8641	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Dop1a	0.389	0.352622626733784	0.222	0.508726914894071	0.5	0.778
Gm17324	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Elovl5	0.389	-0.313793216455467	0.222	-0.452707917244899	1	1
Gm3671	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Gm19353	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
A430027C01Rik	0.389	-0.798507696217772	0.222	-1.15200309344505	0	0.222
Lrrc49	0.389	-0.893817876022097	0.222	-1.28950661719498	0	0.222
Rpp25	0.389	-2.23359222150709	0.222	-3.22239242133645	0	0.222
Gm10658	0.389	-1.51634748936809	0.222	-2.18762700317577	0	0.222
Gm16380	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Rps6-ps3	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Pih1d2	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Il18	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Mcam	0.389	-1.35812348415319	0.222	-1.95935801550265	0	0.222
Rnf26	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Trim29	0.389	-2.00746804205475	0.222	-2.89616418901546	0	0.222
Tpi-rs4	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Gm8171	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Gm10182	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Swsap1	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Tmtc4	0.389	-0.480053965099237	0.222	-0.692571474807753	0.25	0.556
Klf5	0.389	-1.46633706879343	0.222	-2.11547721741994	0	0.222
Gm9290	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Rps3a2	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Gm49157	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Cdca2	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Pnoc	0.389	-0.847297860387203	0.222	-1.22239242133645	0	0.222
Gm9013	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Xpo4	0.389	-0.512843787922228	0.222	-0.739877189586109	0.75	0.778
Rnf17	0.389	-0.93826963859293	0.222	-1.3536369546147	0	0.222
Cebpe	0.389	-0.893817876022097	0.222	-1.28950661719498	0	0.222
Rpgrip1	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Gm8317	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Prxl2a	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Ankrd28	0.389	-0.428760670711686	0.222	-0.618570893363976	0.25	0.556
Sh3bp5	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Chdh	0.389	-1.69459572077441	0.222	-2.4447848426729	0	0.222
Usp54	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
Thrb	0.389	-1.29928298413026	0.222	-1.87446911791614	0	0.222
Thoc7	0.389	-0.31067159067648	0.222	-0.448204363214043	1	1
Gm6091	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm4342	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Mvd	0.389	-0.316068257848634	0.222	-0.455990108180639	1	1
Tmem231	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
Rps26-ps1	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Nob1	0.389	-0.338975366839331	0.222	-0.48903808072262	0.75	0.889
Utp4	0.389	-0.333667185693605	0.222	-0.481379994107541	1	1
Gm38384	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Sall1	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Fth-ps3	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Orc6	0.389	-0.230523658611832	0.222	-0.332575339086871	1	0.889
Wdr83os	0.389	-0.259511195485084	0.222	-0.374395514781498	1	1
Dnase2a	0.389	-0.379279241547184	0.222	-0.54718428089225	1	1
Rnf150	0.389	-0.93826963859293	0.222	-1.3536369546147	0	0.222
Hhip	0.389	-0.789960635639313	0.222	-1.13967229153433	0.75	0.556
1700030K09Rik	0.389	-0.980829253011726	0.222	-1.41503749927884	0	0.222
Cyp4f18	0.389	-0.847297860387204	0.222	-1.22239242133645	0	0.222
Fcho1	0.389	-1.05228821699387	0.222	-1.51813099224295	0.5	0.556
Nr2f6	0.389	-0.50125617274984	0.222	-0.723159794641175	1	0.889
Gm45546	0.389	-0.693147180559945	0.222	-1	0	0.222
Rfxank	0.389	-0.251963989849702	0.222	-0.363507198638762	0.25	0.556
Gm7730	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Yjefn3	0.389	-1.26851132546351	0.222	-1.83007499855769	0	0.222
Acsl1	0.389	-0.514739523087127	0.222	-0.742612157307348	0.5	0.778
Mtus1	0.389	-0.847297860387203	0.222	-1.22239242133645	0	0.222
Gm8291	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Tti2	0.389	-0.893817876022097	0.222	-1.28950661719498	0	0.222
Gm45342	0.389	-0.693147180559945	0.222	-1	0	0.222
Plat	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Mcf2l	0.389	-1.91364928683709	0.222	-2.76081233612057	0	0.222
E230020D15Rik	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Zfp958	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Nabp2	0.389	-0.25618340539241	0.222	-0.369594528517677	1	1
Mettl1	0.389	-0.2484613592985	0.222	-0.358453970912476	0.5	0.778
Eef1akmt3	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Slc35e3	0.389	-0.980829253011726	0.222	-1.41503749927884	0	0.222
Cpsf6	0.389	-0.296492702133936	0.222	-0.427748551028397	1	1
Gm48203	0.389	-1.23676262714893	0.222	-1.78427130894456	0	0.222
Mir1931	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Tmpo	0.389	-0.192178075416498	0.222	-0.277254356370967	1	1
Apaf1	0.389	-0.682994809095927	0.222	-0.985353224035598	0.5	0.667
Zfp873	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
Gm17151	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Reep6	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Pcsk4	0.389	-1.46633706879343	0.222	-2.11547721741994	0	0.222
R3hdm4	0.389	-0.411296028418958	0.222	-0.593374740537357	1	1
E130317F20Rik	0.389	-1.38629436111989	0.222	-2	0	0.222
Palm	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Gatd3a	0.389	-0.785084675885631	0.222	-1.13263776857812	0.5	0.556
Gm18119	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Pcbp3	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Tfam	0.389	-0.367724780125318	0.222	-0.53051471669878	0.5	0.667
Tmem26	0.389	-2.0654552997051	0.222	-2.97982211806237	0	0.222
Ccdc138	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Gja1	0.389	-2.46621451677585	0.222	-3.55799545312089	0	0.222
Gm4795	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm9803	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Gm7940	0.389	-0.847297860387204	0.222	-1.22239242133645	0	0.222
Gm7909	0.389	-0.693147180559945	0.222	-1	0	0.222
Gm8767	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Myb	0.389	-0.93826963859293	0.222	-1.3536369546147	0	0.222
Plagl1	0.389	-0.747214401830221	0.222	-1.07800251200127	0	0.222
Psmd13	0.389	-0.268813588147398	0.222	-0.387816030543819	1	1
Utf1	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
B930086L07Rik	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Chst15	0.389	-1.66350513370438	0.222	-2.39993060688863	0.25	0.444
Ikzf5	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Spn	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Cdiptos	0.389	-1.49165487677772	0.222	-2.15200309344505	0	0.222
Mapk3	0.389	-0.594006495712841	0.222	-0.856970225620748	1	0.889
Dcun1d3	0.389	-1.38629436111989	0.222	-2	0	0.222
Rps13	0.389	-0.218689200964829	0.222	-0.315501825727929	0.5	0.778
Far1os	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Gm9132	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Gm45819	0.389	-1.49165487677772	0.222	-2.15200309344505	0	0.222
Trim30b	0.389	-0.575364144903562	0.222	-0.830074998557688	0	0.222
Trim12c	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Trim68	0.389	-0.747214401830221	0.222	-1.07800251200127	0	0.222
Rnf121	0.389	-0.365391056779097	0.222	-0.527147865600381	0.25	0.556
Aqp11	0.389	-1.09861228866811	0.222	-1.58496250072116	0	0.222
Gm45221	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Gm44704	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Abhd17c	0.389	-0.182321556793955	0.222	-0.263034405833794	0.25	0.556
Stard5	0.389	-1.23676262714893	0.222	-1.78427130894456	0	0.222
Gm7693	0.389	-0.200670695462151	0.222	-0.289506617194985	0	0.222
Lrrc28	0.389	-1.56397553835734	0.222	-2.25633975325979	0	0.222
Lysmd4	0.389	-0.747214401830221	0.222	-1.07800251200127	0	0.222
Mtmr10	0.389	-1.06087196068526	0.222	-1.53051471669878	0	0.222
Snhg14	0.389	-1.13497993283898	0.222	-1.63742992061529	0	0.222
Gm44937	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Prmt3	0.389	-0.559278007151937	0.222	-0.806867607396363	1	0.889
E2f8	0.389	-1.91364928683709	0.222	-2.76081233612057	0	0.222
Ccdc155	0.389	-1.06087196068526	0.222	-1.53051471669878	0	0.222
Bcl2l12	0.389	-0.462035459596559	0.222	-0.666576266274808	0.5	0.556
Siglecf	0.389	-1.54044504094715	0.222	-2.22239242133645	0	0.222
2610021A01Rik	0.389	-0.635988766719997	0.222	-0.917537839808027	0	0.222
Uri1	0.389	-0.262364264467491	0.222	-0.37851162325373	0.75	0.778
Gm9211	0.389	-0.367724780125318	0.222	-0.53051471669878	0	0.222
Gm12757	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Gm6669	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Lsr	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
1700019A23Rik	0.389	-0.441832752279039	0.222	-0.637429920615292	0	0.222
Aplp1	0.389	-1.20397280432594	0.222	-1.73696559416621	0	0.222
Tyrobp	0.389	-0.248557277959549	0.222	-0.3585923522891	1	1
Zfp568	0.389	0.242946178610389	0.222	0.350497247084133	0.25	0.556
Zfp420	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
Tmem91	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Ceacam2	0.389	-0.367724780125317	0.222	-0.53051471669878	0	0.222
Zfp574	0.389	-0.300421098229211	0.222	-0.433416028593698	0.5	0.556
Rabac1	0.389	-0.622431655761547	0.222	-0.897979063059491	1	0.778
Zfp93	0.389	-1.17007125265025	0.222	-1.68805599368526	0	0.222
Zfp296	0.389	-1.09861228866811	0.222	-1.58496250072116	0	0.222
Gtpbp4-ps2	0.389	-0.510825623765991	0.222	-0.736965594166206	0	0.222
Gm6946	0.389	-0.287682072451781	0.222	-0.415037499278844	0	0.222
Fiz1	0.389	-0.716442743163467	0.222	-1.03360839264282	0.5	0.667
Dnaaf3	0.389	-1.02165124753198	0.222	-1.47393118833241	0	0.222
Leng9	0.389	-1.29928298413026	0.222	-1.87446911791614	0	0.222
