p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Lrp10	0.338241089477822	0.658279178364078	1	1	1
Pold1	0.338244674725948	-0.872244452801627	1	0.778	1
Cdc26	0.338533828437418	-0.715432432616565	1	0.889	1
Gm17841	0.338568981182788	-0.357322001422556	1	1	1
Gem	0.338598972766303	1.43295940727611	0.75	0.333	1
5031425E22Rik	0.339089852090888	1.0496307677246	0.75	0.333	1
Ndufaf4	0.339190578082982	-1.15200309344505	0.75	0.667	1
Cd36	0.339424173384942	1.20874425033284	1	0.667	1
3110082I17Rik	0.339457630396243	0.812372996824229	1	0.778	1
Cdk4	0.339502751507802	-0.377268456403097	1	1	1
Mapk1ip1l	0.339585022268983	0.505792287287548	1	1	1
Wwp1	0.339711159897682	-0.880701071627656	0.25	0.889	1
Pcm1	0.339725597810977	1.11885081684804	1	0.667	1
Itm2c	0.339793014304815	0.86180270607998	1	0.889	1
Eri3	0.339818119307758	0.770122015858629	1	0.889	1
Dusp5	0.339827096326907	-1.02914634565952	0.75	1	1
Ncf2	0.339872521671216	0.822001698022006	1	0.778	1
Gspt1	0.339891351181537	-0.43181321202967	1	1	1
Dctn4	0.339907821683569	-0.783077519020518	1	0.889	1
Dtl	0.340123798840609	-1.32082215766119	0.5	0.778	1
Slc10a7	0.340125465240748	-0.602664502454615	0.75	0.778	1
Cstf3	0.340235334140742	-0.721368739115188	1	0.889	1
Mettl2	0.340330366685528	1.64797229824696	0.5	0.333	1
Tmem258	0.340331177336305	-0.42871243617592	1	1	1
Adat1	0.340823037273487	0.928916901938518	0.5	0.556	1
Ier3ip1	0.341016672423357	0.642295675787107	1	0.889	1
Rexo1	0.341742689706516	-0.802767652561953	0.75	1	1
Fdft1	0.341817999127289	0.804640537360568	0.75	0.889	1
Hinfp	0.341903989094304	-1.48215169513738	0.25	0.333	1
Eprs	0.3420113315513	0.294731457178593	1	1	1
Cbx3	0.342471444328611	0.639410284743533	1	0.778	1
Pfas	0.342532695884787	0.891208973376249	1	0.667	1
Bri3bp	0.342676317193337	0.448997617367877	1	1	1
Mcm3	0.342746597214295	-0.46437881818626	1	1	1
Sbno2	0.342907793447321	0.683478241362224	1	1	1
Actr1a	0.34294135449465	0.825708839353165	1	0.889	1
6030458C11Rik	0.342989867143156	-0.862496476250065	0.75	0.556	1
Aatf	0.343155589799535	-1.276758124453	0.5	0.778	1
Vamp2	0.343248466752812	-0.747612838365715	0.75	0.889	1
Morf4l1-ps1	0.343373200400675	0.62935662007961	1	0.222	1
Gm17068	0.343373200400675	0.62935662007961	1	0.222	1
Zfp207	0.343453256455129	0.401344451609782	1	1	1
Gabarapl1	0.34347063065355	-0.717171724801577	1	1	1
Atf7ip	0.343875201858109	1.42998784074482	0.5	0.667	1
Uba5	0.343885833776493	-1.40082364005914	0.25	0.667	1
Mib2	0.343920730100925	-1.62362412109026	0.5	0.444	1
Klhl9	0.343995465216111	1.20095189706294	0.75	0.556	1
Pitpnc1	0.344166764940787	1.01792190799726	1	0.556	1
Pvt1	0.344315816300697	-1.39078995303217	0.5	0.444	1
Mrfap1	0.344770459878437	0.29891144216239	1	1	1
Cr1l	0.345005748150314	0.623642968885216	1	0.889	1
Acad9	0.345188288260572	-1.17246719600477	0.25	0.667	1
Clec16a	0.345212788719725	-1.13588342808177	0.5	0.778	1
Fbxo4	0.345391163838258	-1.35614381022528	0.25	0.778	1
Tnip2	0.34545895342868	-1.15200309344505	0.5	0.889	1
Snx7	0.345568741339541	0.807354922057604	1	0.778	1
Slc23a2	0.345643957671271	0.78463484555752	1	0.889	1
Arid4b	0.345702511311045	0.690455629568469	1	0.889	1
Fbxo25	0.345725495898029	1.25238716163429	0.75	0.444	1
Lman1	0.346107115406145	-0.711430502059069	1	0.889	1
Tmem185b	0.346428741182951	1.21801928964336	1	0.444	1
Ppp1cb	0.34643425211855	-0.470135175217652	1	1	1
Prrc2a	0.346494338099547	-0.603189596196859	1	1	1
Snx4	0.34649592220395	0.710493382805015	1	0.778	1
Lztfl1	0.346704535296598	0.807354922057604	0.75	0.556	1
Etfrf1	0.346724387598711	0.932885804141463	1	0.444	1
Trim11	0.346842034765329	-1.22696515112627	0.75	0.778	1
Zbtb7b	0.346865204423921	-0.945552215977624	0.5	0.556	1
Akirin2	0.347019920078703	0.773996325111173	1	0.667	1
Emilin2	0.347229610845054	1.04478324816483	1	0.889	1
Eno1	0.347237957357633	-0.288997520545267	1	1	1
Trmt13	0.347394954485955	-0.880701071627656	0.5	0.444	1
Gm14277	0.347648387727215	-0.344648171387446	1	1	1
Brwd1	0.347681754840004	0.548983203615589	1	1	1
Cep152	0.347770462387377	0.350497247084133	0.25	0.444	1
Snapc1	0.347773181797355	-0.871102266817743	1	0.889	1
Shprh	0.347945345566627	-0.275874751607218	0.5	0.444	1
Gm42798	0.348284636710084	1.09592441999854	0.5	0.333	1
Bcas2	0.348286837794365	0.476586339676365	1	1	1
Rmc1	0.348502832721691	0.832890014164742	1	0.778	1
Fkbp11	0.348510836566084	-1.59088733467826	0.5	0.333	1
Spast	0.348512188145764	0.788834834086806	0.75	0.778	1
Gltp	0.348535468796319	0.578730547009641	1	1	1
Tsc1	0.348577506572594	-0.704544116473829	0.75	1	1
Lfng	0.348581675138864	0.924812503605781	0.5	0.667	1
Napsa	0.348773326785657	-0.649271533259808	1	1	1
Timm22	0.348922926349062	-1.35033180989103	0.75	0.667	1
Ubp1	0.349177229768221	-0.863241862492887	1	0.778	1
Setd5	0.349637443370277	-0.708157631301929	1	0.889	1
Tbc1d20	0.349737681825388	0.664501265706363	1	1	1
Polr2m	0.350132492509929	0.705977901682522	1	1	1
Ammecr1l	0.350266541134778	0.667424660913129	1	0.667	1
Selenof	0.350295785869758	0.338901173491076	1	1	1
Dctn2	0.350307808964878	0.925617803677424	1	0.889	1
Sptbn1	0.350409558408087	-0.432903920072357	1	1	1
Prelid2	0.350533384221857	0.55140994101013	1	1	1
Pcgf5	0.350570307293496	-0.665190613815906	1	1	1
R3hdm4	0.350834870957783	-0.593374740537357	1	1	1
Phpt1	0.351100243071446	-0.959358015502654	0.5	0.444	1
Maml1	0.351169981741078	-1.07400058144378	0.75	0.667	1
Zfp992	0.351350023152875	-0.678071905112638	0.25	0.333	1
Fignl1	0.351434865638893	-1.3964218211115	0.25	0.556	1
Trmt11	0.352118466986241	0.947532580105864	0.75	0.556	1
Clasp2	0.352258795192133	-0.785220762773427	1	1	1
Bicra	0.352322105448689	-1.21473884879301	0.5	0.444	1
Dpm3	0.352403311272329	-0.53051471669878	0.5	0.667	1
Mnt	0.352469497595334	0.705256734438868	1	0.778	1
5930420M18Rik	0.352514872326156	-0.415037499278844	0.25	0.333	1
Gbp2	0.352521354954859	1.1392282042194	1	0.556	1
Rce1	0.352744885834699	-0.740278328207042	1	0.889	1
Plcl2	0.352752885154468	1.05328008259004	1	0.667	1
Taf4b	0.352837907420491	1.44294349584873	0.5	0.556	1
Slc25a46	0.353021989971769	0.945709844499047	1	0.889	1
Crip1	0.353068832526509	0.905997009305012	1	0.889	1
E2f1	0.35312872170944	-1.19780678305818	0.75	0.667	1
Arf5	0.353239764277671	-0.279791462361773	1	1	1
Zc3hav1	0.353392821521494	0.579315937580014	1	1	1
Akt3	0.353449429987752	1.43057675596511	1	0.444	1
Akap1	0.353605638841925	0.747470030600986	1	0.778	1
Cdc23	0.353700342015518	-1.28950661719499	0.25	0.444	1
Vdac1	0.353763496753652	0.358838103264928	1	1	1
Ppp1r9b	0.35388200713704	-1.15200309344505	0.75	0.667	1
Cep57	0.354330099528339	-0.891475543221831	1	0.778	1
Mrc1	0.354702964824212	-1.86754970397635	0.5	0.556	1
4930544F09Rik	0.354823755127276	1.38142910663602	0.75	0.111	1
Ppwd1	0.355041723624285	0.938599455335857	0.75	0.444	1
Nrp2	0.355203494367487	0.560876882196843	1	1	1
Syap1	0.355374782380729	-0.987616275544168	0.5	0.667	1
Cdkn2aipnl	0.35539228009783	-1.25891829736156	1	0.556	1
Ccdc137	0.355558028484918	-0.830074998557688	1	0.889	1
Myo19	0.355590216901747	1.04254569496608	0.75	0.667	1
Nsd2	0.355718568489847	-0.814808241904378	1	0.889	1
Rps26	0.3558672899447	-0.362513892013334	1	1	1
Tap1	0.355966637699999	-0.415037499278844	1	1	1
Larp4	0.356197687364777	-0.560467938800407	1	1	1
Thoc2	0.356303509318815	-0.795641501493814	0.75	0.889	1
Ubr3	0.356412420068356	-0.784271308944563	0.5	0.889	1
Lsp1	0.356433109438772	0.523217267239009	1	1	1
Ccdc134	0.356456959269173	1.81237299682423	0.75	0.222	1
Patl1	0.356844173913807	-0.626541604472556	1	0.889	1
Rpl14	0.357070751776225	-0.378968244571323	1	1	1
Bcas3	0.357224245519672	1.26946067499323	0.75	0.444	1
Slx4ip	0.357326245498143	1.11929892837234	0.75	0.333	1
Zcrb1	0.357612919161954	-0.620621632928738	0.75	1	1
Sec24c	0.35806550326139	-0.926936537810276	1	0.889	1
Zmym2	0.358200750915973	0.889817082249577	1	0.556	1
Chmp2b	0.358468724122035	0.698173111169146	1	0.889	1
E2f5	0.358748609106236	-1.11958161575267	0.5	0.444	1
Acat1	0.359230486381201	0.721720638228269	1	0.889	1
Gm8523	0.359325658311363	0.655351828612554	0.75	0.444	1
Wwox	0.360037067939661	1.16992500144231	0.75	0.333	1
Lsm2	0.360249246675141	-0.673771767679012	1	1	1
Mydgf	0.360300300593005	0.415037499278843	1	1	1
Ppp2r5e	0.360412517845162	1.1287023387158	0.75	0.667	1
Car2	0.36047292526663	1.39136734369214	0.75	0.889	1
Dnm2	0.360523401243312	1.08746284125034	1	0.556	1
Napepld	0.360591410230955	1.16992500144231	0.75	0.222	1
Ap1g1	0.360604910307497	0.66513284940514	1	0.889	1
Wdr54	0.360747034920729	-0.301380717483277	0.5	0.333	1
Pigbos1	0.360784193108845	-0.602664502454615	0.75	0.667	1
Haus1	0.360819951387444	1.49854774890368	1	0.222	1
Ncapg2	0.361142121249903	-1.34944915765127	0.5	0.556	1
Ino80d	0.361496660140344	-0.80635892958388	0.5	1	1
Rmnd5b	0.361511604017711	1.63226821549951	0.5	0.444	1
Syf2	0.362042918289144	-0.695145418471578	1	0.889	1
Ttc5	0.362044543674561	1.23405533886203	0.75	0.222	1
Ccdc6	0.362106938951788	1.03606925470752	1	0.667	1
Naa40	0.362183089637427	-0.770518153877233	1	0.889	1
Chd4	0.362216831256162	-0.395850479358796	1	1	1
Rbm38	0.362714129036059	-0.872719335966181	0.5	0.889	1
Urgcp	0.363064509500353	0.931765264247548	1	0.778	1
Abhd10	0.36308349871034	-0.374395514781498	0.5	0.333	1
Cdk5	0.363394535212697	-1.14127668685199	0.75	0.667	1
Mrpl44	0.363819315555787	-1.18371195317239	1	0.556	1
Apopt1	0.363819793916637	-0.678071905112637	1	0.889	1
Tpi-rs10	0.363855861014527	-0.415037499278844	0.25	0.444	1
Gm9625	0.363855861016491	-0.415037499278844	0.25	0.444	1
Trim65	0.364008054382073	-0.415037499278844	0.25	0.333	1
Atp5c1	0.364073784893226	0.354574682981085	1	1	1
Uqcrh	0.364094754568803	0.258839559236654	1	1	1
Snn	0.364324848027962	-1.44150971064003	0.25	0.444	1
Nudt7	0.364625802312492	1.04439411935845	0.5	0.444	1
Vav2	0.364778386223191	0.314314910777487	0.5	0.333	1
Msh2	0.364806293542307	0.910281184809293	1	0.667	1
Ankfy1	0.364854613622914	-1.25891829736156	0.5	0.667	1
Bcas1	0.364995473174051	1.43295940727611	0.5	0.333	1
Herc1	0.365209186730275	1.09592441999854	1	0.667	1
Trio	0.365255429080333	1.01792190799726	1	0.556	1
Ppig	0.365376609288015	0.594064707828408	1	1	1
Trappc6a	0.365433427353983	-0.513601333762433	1	1	1
Kdm6a	0.365538593757932	0.824789515393625	1	0.778	1
Bcl7c	0.365772674015995	-0.90807751055896	1	0.778	1
Pigc	0.365789781424887	1.27915407119707	1	0.444	1
Tpst2	0.365863355298952	-1.18876164345517	0.5	0.778	1
Rps8-ps5	0.366094036229793	0.421463768438277	1	0.889	1
Naa20	0.366124321895396	0.546994650522136	1	1	1
Ptbp2	0.36612703657513	-1.03652587602511	0.25	0.778	1
Klk1b11	0.366130921666906	1.35278905859212	0.75	0.778	1
Kctd18	0.36615661080553	1.40696419874316	0.75	0.222	1
Tent2	0.366192327636224	-1.05246741989414	0.5	0.778	1
Septin11	0.366516456198908	0.540250851914763	1	1	1
Zfp335	0.366573891586298	1.16992500144231	1	0.111	1
Zfp787	0.366681646072357	-0.917537839808027	0.5	0.444	1
Rassf1	0.366688542130803	-0.818759685329853	0.75	0.889	1
Gopc	0.36698024361454	1.04618963302007	0.75	0.667	1
Rab3gap2	0.36698194617119	-0.938599455335857	0.5	0.778	1
Fastkd2	0.367130987705823	1.00765357254344	0.75	0.667	1
Cd68	0.367297059964859	-0.85694160441037	1	0.889	1
Zfp646	0.367585464983504	1.37345839552744	0.75	0.333	1
Pccb	0.367591318651722	1.4594316186373	0.5	0.333	1
Cpsf6	0.367644628272677	-0.427748551028397	1	1	1
Stc2	0.367714654114294	-1.4045451254612	0.75	0.667	1
Vps35l	0.367748310134659	0.740532209186398	1	0.778	1
Ssh1	0.367964314083601	1.4178525148859	0.5	0.444	1
Mrm1	0.368275586072639	-1.49683159044249	0.75	0.444	1
Sh2b1	0.36842934657785	1.30116953472057	0.75	0.444	1
Satb1	0.368458360272263	-1.66465138935032	0.5	0.444	1
Elovl6	0.368654788491701	-1.26070935288755	0.5	0.667	1
Zbtb4	0.368746124025778	-1.49304001128012	0.5	0.444	1
Slc25a22	0.368992032892379	0.263034405833794	0.5	0.556	1
Cep57l1	0.36981326905712	-0.595609744920665	0.25	0.333	1
Pcnx4	0.369825600572416	0.266140316701616	0.5	0.333	1
Tsku	0.370052409366525	1.55325364099382	0.75	0.111	1
Hcls1	0.370499045500394	-1.28950661719498	0.75	0.667	1
Ankib1	0.370611671964713	0.782901878333065	0.75	0.667	1
Trim41	0.370925591863626	1.33985000288462	0.75	0.333	1
Ctnnd1	0.371035778932329	0.273018494406416	0.75	0.556	1
Fam110a	0.371265585359946	0.285402218862248	0.5	0.333	1
BC005537	0.371306962339962	0.404390255079335	1	1	1
Uspl1	0.371752530623686	1.01792190799726	0.75	0.778	1
Gm38380	0.371779507452076	-1.05246741989414	0.25	0.333	1
Irf4	0.371797584054775	-0.773229138152978	0.75	1	1
Tifab	0.372853195584999	1.26946067499323	1	0.444	1
Ptp4a3	0.372926054418041	1.36257007938471	0.75	0.333	1
Usp8	0.372993048821855	0.960471635813362	1	0.667	1
Dcaf11	0.373025816945422	1.06431481348171	1	0.667	1
Tufm	0.373077352700849	-0.68805599368526	0.5	0.556	1
Wdr74	0.373413141025271	0.832055362685928	1	0.778	1
Dsel	0.3734364368145	1.58496250072116	0.75	0.111	1
Ssu72	0.373532306531563	0.554265703498239	1	1	1
Rpl39	0.373631286131065	0.321168581818549	1	1	1
Dpf2	0.373813548783972	-0.937603462862132	1	0.889	1
Mrpl57	0.373864178739768	-0.508146903670325	1	1	1
CAAA01118383.1	0.374004391847175	-1.00639777119815	0.75	0.778	1
Gnpda1	0.374159121070841	1.02407413497886	0.75	0.556	1
Eci2	0.374368350635911	1.12598165385472	1	0.667	1
Gm37529	0.374756506483393	-1	0.25	0.333	1
Snrnp48	0.374829289668505	0.502500340529183	1	0.889	1
Lrrk2	0.375431293833257	-1.22239242133645	0.25	0.444	1
Naa38	0.375867291273119	-0.684224132094233	1	1	1
Mad2l1bp	0.375913354005324	1.14916644127551	1	0.556	1
Tmed4	0.376173044110859	0.609210046967834	1	0.889	1
Dtymk	0.376204763565098	-0.349149563622387	1	1	1
Cdk11b	0.376328258198917	-0.818002166257113	1	0.889	1
Chd2	0.376377197997427	-0.588369102164406	1	1	1
Rraga	0.376449910490988	-1.39485961734121	0.5	0.444	1
Rtn3	0.37646967684846	0.39794081809769	1	1	1
Prr12	0.376622911171686	0.812372996824229	1	0.667	1
Stk38	0.376939505598708	1.02308361311304	0.75	0.889	1
H2az2	0.377554476185701	0.782901878333065	1	0.778	1
Ttc33	0.377665922717781	0.841302253980942	1	0.667	1
Sptlc2	0.378152341149877	1.01295565510391	0.75	0.778	1
Numb	0.378243423387116	-1.07800251200127	0.5	0.556	1
Tnfaip3	0.378359802231209	0.713822253752015	1	0.889	1
Mfhas1	0.378392876655168	0.737974119227122	1	0.889	1
Cmtm7	0.378423508122259	1.1392282042194	0.75	0.667	1
H2-T24	0.378457635867928	-1.61143471208235	0.25	0.333	1
Eepd1	0.378508761235748	-1.66296501272243	0.25	0.333	1
G6pc3	0.378774261947146	1.26456187558039	0.75	0.444	1
Itpr1	0.379306319132074	-1.03476541816068	0.75	0.889	1
Gm12164	0.379638236317837	-0.482151695137381	0.5	0.667	1
Pgam5	0.379697761901551	0.933857643208788	0.75	0.667	1
Impa2	0.379911692175321	-0.639668392811291	1	1	1
Sp110	0.379974429621749	-0.584962500721156	0.5	0.667	1
Tln1	0.379984202060837	0.713067326468842	1	1	1
Tox4	0.37999259686752	-0.888968687611256	0.5	0.778	1
Slc7a1	0.380025774652238	0.479187992686082	1	1	1
Psip1	0.380031619553625	-0.695145418471579	1	0.778	1
Timm21	0.380212731112271	-0.250918119517737	0.75	0.444	1
Rabac1	0.380288158073888	-0.897979063059491	1	0.778	1
Ltn1	0.380329855903097	-0.851136614085517	0.5	0.889	1
Trappc4	0.380474459568401	-0.753724112427572	1	1	1
Rnf19a	0.380855499885997	0.894290558828885	1	0.889	1
Gm28438	0.380922771740713	0.362570079384708	0.75	0.444	1
Sil1	0.381008515160634	1.10482997322043	0.75	0.667	1
Zfp609	0.381025595255623	0.857334771134286	1	0.778	1
Exosc2	0.381051259711747	0.818161677014187	1	0.778	1
Abhd17b	0.381139604791557	-0.283792966000591	0.75	0.556	1
Glul	0.381206225160585	-0.625934281777463	0.75	1	1
Plekhm1	0.381222911257493	1.03242147769238	0.5	0.556	1
Aip	0.381233878580906	-0.810622635891515	1	0.889	1
Selenop	0.381517550965455	-0.962525294581337	0.5	0.889	1
Atg16l1	0.381520968451804	1.12101540096137	1	0.556	1
Mrpl35	0.38169450703316	-0.695624798785307	1	1	1
Marchf6	0.381747970210842	0.754887502163469	0.75	0.667	1
Lias	0.382328308834018	-1.11958161575267	0.25	0.556	1
Tmem50b	0.38234375639899	0.689299160535891	1	0.889	1
Tcp1	0.382412264037841	0.49668856424459	1	1	1
Mrps25	0.382441299760851	-0.500767373304727	1	1	1
Zfp975	0.382666167917391	0.54189377882927	0.75	0.333	1
Serp1	0.382780945302595	0.319723823960632	1	1	1
Deptor	0.38282722452109	1.28696442263253	1	0.444	1
Rabl6	0.382848188628759	0.711339786490711	1	1	1
Slc35e2	0.383390515696237	1.16992500144231	0.75	0.222	1
Man2b2	0.383398751374086	-1.3275746580285	0.25	0.889	1
Capn10	0.383451894206518	1.32746627842879	0.75	0.222	1
Tsc22d2	0.383681358038475	0.803797102644415	1	0.667	1
Scrib	0.383790457306162	-0.572277241090041	1	0.889	1
Noct	0.384132893471514	-0.952694285221643	0.75	0.778	1
Pls3	0.384521615452164	1.32339948210403	1	0.444	1
Amfr	0.384983844170758	-0.670767104489404	1	1	1
Rhoh	0.385060711861055	1.34395440121736	0.75	0.333	1
Apbb3	0.385194255954425	-1.60059315243492	0.25	0.556	1
Sf3b1	0.385357007528639	0.342819123177076	1	1	1
Lrch3	0.3853593986065	1.23405533886203	0.25	0.444	1
Grk3	0.385462365556383	1.39993060688864	1	0.556	1
Psmc2	0.385618366366228	0.767826557870967	1	1	1
Phlpp1	0.385728719078378	1.1333991254172	0.75	0.444	1
Qrich1	0.385830517236813	0.828888083607246	1	0.778	1
Lonp1	0.385895697589358	-0.730539325006773	0.75	1	1
Tfap4	0.38596471903008	-0.929610672108602	0.25	0.444	1
Prkag2	0.386319462257607	1.36923380966572	0.5	0.333	1
Smc1a	0.386548617111308	-0.541505500616756	1	1	1
Stk3	0.386600468669329	1.30964976510893	0.75	0.444	1
Isoc1	0.386782356128235	-0.83917720566494	1	0.889	1
Elp5	0.386814670151279	-0.955605880641547	0.75	0.889	1
Ube2e1	0.386917630703834	0.551015168797818	1	0.667	1
Gpx1	0.386987485473154	-0.404464384598226	1	1	1
Wtap	0.387014136625454	0.47195353889197	1	1	1
Evi2a	0.387180051990664	-1.08880926695786	0.5	0.778	1
Gnl3l	0.387368295442486	0.994838294884221	0.75	0.556	1
Preb	0.387436762643293	-0.877903523648302	0.75	0.889	1
Naa50	0.38751663271737	-0.439699553513114	1	1	1
Phrf1	0.387655020349652	-0.848934025809004	0.75	0.889	1
Cops9	0.387747310740923	-0.452818906593023	1	1	1
Rttn	0.387785260661417	0.987060944292502	1	0.444	1
Cdc42ep4	0.387810405437526	1.42518205668439	0.75	0.222	1
P4hb	0.388171411212823	-0.302241605796972	1	1	1
Srp19	0.388239613880866	0.341691349708793	1	1	1
E2f6	0.388940662049291	1.35337114253824	0.75	0.444	1
Lgals3bp	0.388949124719908	0.453172628165614	1	1	1
Ralbp1	0.389039429864659	0.525256254596889	1	1	1
Mrto4	0.389137445157365	0.466318004222537	1	1	1
Rmdn3	0.389466475889194	-1.33257533908687	0.25	0.444	1
Kti12	0.389586911239798	-1.17111191639275	0.25	0.889	1
Zfp874a	0.389652665865422	-0.493040011280117	0.5	0.444	1
Nsun2	0.389759233380957	0.60733031374961	1	0.889	1
Dync2h1	0.389820531138476	-1.52195270319536	0.75	0.556	1
Psmd8	0.390012342304951	0.46354772710953	1	1	1
Ndufs7	0.390100460804461	-0.55560569766161	1	1	1
Galnt1	0.39011530776375	1.0191450492667	1	0.667	1
Pea15a	0.390175307841455	0.828888083607246	1	0.778	1
Tmx4	0.39019412469936	0.935459747805289	1	0.556	1
Zfp637	0.390390653270456	1.09463687413808	1	0.444	1
Cggbp1	0.390536216154591	-0.643661874326806	1	1	1
Tle3	0.39081351310222	-1.0185200879708	0.75	0.889	1
Usp31	0.391017706023811	1.08862489934046	0.75	0.667	1
Llgl1	0.391314448178157	-1.72954812260372	0.25	0.444	1
Hdac3	0.391856730347393	-0.585656270891241	1	1	1
Gm11942	0.391968457522716	-0.415037499278844	0.25	0.444	1
Gm21188	0.392051676535392	0.880418384247328	1	0.444	1
BC005624	0.392285589522339	0.606024116248986	1	0.778	1
Zbtb40	0.392412699286913	-1.84799690655495	0.25	0.333	1
Sec22a	0.392449649640973	-1.09310940439148	0.75	0.667	1
Rrp15	0.392767595348428	0.681824039973745	1	0.889	1
Tmem184c	0.393034597811751	0.875477642977057	1	0.667	1
Cnppd1	0.393094130677768	0.869265523308601	1	0.778	1
Tmem65	0.393208991468671	-0.409499315737414	1	1	1
Mapk8	0.393335976317262	-0.704544116473829	0.5	0.556	1
Ifitm3	0.393355572299096	1.29545588352617	0.5	0.444	1
Ndufc2	0.393532806691224	-0.362862034265981	1	1	1
Kat6a	0.393699599565284	-0.830074998557688	1	0.667	1
Slc5a3	0.393728491215035	1.02553509210714	0.5	0.333	1
Eif2ak4	0.393794449246143	-0.778544697917605	1	0.889	1
Aplp2	0.394234389812538	0.408971051084482	1	1	1
Cacul1	0.394305419253307	0.699034267429951	0.75	1	1
Cbx1	0.394373390087556	0.468266276012059	1	1	1
Ccnt1	0.394395213630894	0.448825812735127	1	1	1
Rpain	0.394481883371844	1.04160090446677	1	0.667	1
Bckdhb	0.394487124965334	-0.3040061868901	0.75	0.222	1
Arf2	0.394573644193048	0.84799690655495	0.75	0.889	1
Chordc1	0.394683983844936	0.632268215499513	1	0.778	1
Dph5	0.395022899172426	-0.574236094128097	1	0.889	1
Igfbp4	0.395045006059576	1.91233473429865	0.75	0.444	1
Sh3glb2	0.395164033997725	-0.628441137388037	1	0.889	1
Dclre1b	0.395179613725753	-1.05246741989414	0.75	0.333	1
Ctdspl	0.395298967167639	-0.835975599997372	0.75	0.889	1
Srrm1	0.395489054856673	0.393821013369148	1	1	1
Acsf3	0.395705809467436	1.43295940727611	0.5	0.333	1
1700001L05Rik	0.395706755728816	0.892391025913403	0.75	0.556	1
Nt5c2	0.396096571431911	-0.913843356250285	0.75	0.889	1
Neu1	0.396458325227783	-0.91880391715202	1	0.889	1
Dnttip2	0.396461382062243	0.619110723133002	1	0.889	1
Oxct1	0.396600744455638	-0.529393305806026	1	1	1
Arfrp1	0.397031180247269	0.995895601667264	0.75	0.778	1
Ube2l3	0.397189442417964	-0.415037499278844	1	1	1
Sigmar1	0.397235007421123	-0.586224149285067	1	1	1
Fem1c	0.39746151462324	1.31535544096388	1	0.333	1
Snrpa1	0.397521946512929	-0.626541604472556	1	1	1
Nedd4l	0.397543175233961	0.889817082249577	0.5	0.333	1
Abcc5	0.397756821028784	0.84799690655495	1	0.889	1
Ppp1r16a	0.397771664601506	-1.21021770739035	0.5	0.778	1
Ube3b	0.397901256976002	-0.693338661765948	0.75	1	1
Ppp3cb	0.397943799771391	0.895750038003318	0.75	0.667	1
Ube3a	0.398175472875622	0.489542935642474	1	1	1
